     0         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   HYD  2.7237e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  1.5553e+03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  1.9066e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  1.1185e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  1.3187e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  6.6535e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  1.0077e+03  1.0037e+02  8.1526e+01  4.8225e+01  2.5127e+02  4.5882e+02  1.7283e+02  1.1374e+02  3.2209e+01  1.1447e+02  1.5661e+02  7.5931e+02  1.9877e+02  2.8082e+02  9.3703e+01  2.7315e+02
   TRA  5.2585e+02  7.4897e-01  3.3919e+01  5.6100e+01  2.3325e+01  8.6446e+01  7.3576e+01  7.0613e+00  4.2915e+00  1.7985e+01  2.8231e+01  1.9322e+02  2.9104e+01  3.4843e+01  2.3444e+01  4.2687e+01
   TRS  5.7051e+01  2.2253e+00  1.1251e+01  6.8477e+00  4.1648e+01  2.3750e+02  7.1109e+01  2.9114e+01  4.6989e+00  1.5942e+01  1.7018e+01  1.9150e+02  2.4244e+01  6.4403e+01  1.0673e+01  2.2242e+01
   OTS  2.3057e+03  3.1867e+01  2.0458e+02  2.0190e+02  6.4596e+02  2.1700e+03  3.2046e+02  2.4869e+02  5.0280e+01  1.0971e+02  1.8205e+02  1.8629e+03  4.0507e+02  4.2922e+02  1.8870e+02  4.3689e+02
   GOV  8.0867e+02  1.0842e+01  7.4078e+01  3.7037e+01  2.3229e+02  4.0759e+02  6.1799e+01  2.1915e+01  1.0872e+01  2.0610e+01  3.8831e+01  4.2734e+02  8.7625e+01  1.2061e+02  4.1927e+01  1.6070e+02
   INV  8.9834e+02  8.0770e+01  7.9270e+01  7.9831e+01  3.1284e+02  1.0847e+03  1.3993e+02  1.7159e+02  2.4897e+01  4.7800e+01  8.7539e+01  7.2254e+02  1.4388e+02  2.2985e+02  7.4327e+01  1.5554e+02
 AGF_I  1.8848e+01  4.7484e+00  4.8632e+00  1.4125e+00  2.0590e+01  2.7710e+01  9.9693e+00  1.6834e+00  3.1903e+00  1.2193e+00  6.1604e+00  7.7465e+01  1.1129e+01  1.8052e+01  4.1106e+00  8.0742e+00
 OIL_I  7.9056e+01  0.0000e+00  3.0450e+00  2.4670e+00  2.5018e+01  3.7263e+01  1.4623e+01  1.2763e+01  1.4737e+00  2.3408e+00  6.7492e+00  8.4203e+01  2.5199e+01  5.2712e+00  3.2167e+00  7.0556e-01
 GAS_I  3.0064e+01  1.2044e+00  6.2949e-01  2.2441e-02  1.3211e+01  6.3981e+00  2.8821e+00  0.0000e+00  0.0000e+00  2.0018e+00  2.6518e+00  3.4090e+01  1.7310e+01  5.1390e+00  1.0119e-02  3.5675e+00
 COL_I  8.2429e-01  1.3099e-01  4.6562e-01  2.5717e-02  9.9438e+00  9.8583e+00  1.0639e+00  1.3850e+00  3.1001e-01  9.3043e-01  3.6507e-01  1.3370e+01  3.6067e+00  3.0080e+00  1.1698e-01  2.1711e+00
 PTL_I  3.9252e+02  5.0315e+01  4.2322e+01  4.2426e+01  1.7351e+02  2.5657e+02  1.9335e+02  2.8597e+01  4.0102e+01  3.6984e+01  1.0466e+02  6.7200e+02  1.2841e+02  1.3650e+02  8.7200e+01  1.9274e+01
 MAN_I  9.1766e+02  8.6157e+01  1.3630e+02  8.3823e+01  2.8959e+02  6.3245e+02  2.9901e+02  4.2776e+01  2.7666e+01  2.5880e+01  9.3178e+01  1.3872e+03  2.2611e+02  2.3984e+02  8.6794e+01  8.0480e+01
 CHM_I  2.1488e+02  3.5255e+01  4.3635e+01  2.8118e+01  7.2948e+01  2.9534e+02  1.1274e+02  2.4283e+01  1.5180e+01  2.3383e+01  4.5120e+01  4.9025e+02  9.7698e+01  8.7516e+01  3.3733e+01  2.7522e+01
 CEM_I  4.1011e+01  3.7106e+00  6.8139e+00  5.6483e+00  1.3586e+01  2.5192e+01  1.4041e+01  1.9068e+00  2.9058e+00  1.1928e+00  4.8678e+00  6.1736e+01  1.4699e+01  1.7724e+01  7.0252e+00  6.3354e+00
 STL_I  5.6359e+01  7.2427e+00  1.1419e+01  5.8933e+00  1.5719e+01  1.0822e+02  4.7273e+01  8.8162e+00  3.9248e+00  1.2888e+00  1.0867e+01  1.5390e+02  3.5149e+01  6.4040e+01  1.0260e+01  1.2561e+01
 NFM_I  5.4202e+01  4.5543e+00  1.0682e+01  7.2262e+00  3.6316e+01  9.0571e+01  3.3011e+01  2.6278e+01  2.5989e+00  2.3852e+00  3.4077e+00  1.5338e+02  1.8045e+01  3.6633e+01  5.8104e+00  4.8073e+00
 ELC_I  8.8513e+00  0.0000e+00  7.4897e+00  2.0722e-01  0.0000e+00  4.7607e+00  1.4291e+00  6.4723e-01  1.3344e-01  1.3421e+01  4.0035e+00  7.1705e+01  3.2672e+01  3.1596e+00  9.7010e+00  1.5472e+01
 TRL_I  6.4763e+01  2.4387e+00  6.1223e+00  6.2330e+00  1.6071e+01  2.9358e+01  1.3396e+01  1.6695e+00  9.3775e-01  1.3582e+00  6.4323e+00  1.4296e+02  1.6403e+01  1.3263e+01  4.4791e+00  1.1410e+01
 TRA_I  4.4397e+01  4.1057e+00  8.9759e+00  8.8466e+00  2.5185e+01  2.1600e+01  9.3303e+00  7.8666e-01  5.0204e+00  2.8506e+00  9.0611e+00  1.1830e+02  1.0112e+01  1.0356e+01  5.3416e+00  3.9393e+00
 TRS_I  4.9763e+00  2.3047e-01  1.4974e+00  2.3058e+00  1.3519e+01  1.0458e+01  6.3774e+00  4.0530e+00  8.0724e-01  2.0935e+00  3.2120e+00  5.8467e+01  3.6018e+00  4.7208e+00  1.1849e+00  1.2728e+00
 OTS_I  5.9211e+01  4.0980e+00  1.2254e+01  7.0480e+00  3.3936e+01  5.1789e+01  2.3533e+01  5.1567e+00  1.6436e+00  4.1128e+00  8.2477e+00  2.0990e+02  2.6184e+01  1.6717e+01  7.8660e+00  9.6752e+00
 GOV_I  1.1622e+01  6.1582e-01  1.2409e+00  8.1179e-01  3.3867e+00  3.1152e+00  1.4044e+00  2.8092e-01  1.9345e-01  4.2175e-01  1.0086e+00  1.4440e+01  1.7411e+00  5.5519e+00  9.1216e-01  1.0594e+00
 INV_H  4.5499e+01
 TRL_H  1.5285e+02
 TRA_H  8.6942e+01
 TRS_H  3.3401e+02

    11         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   LAB  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CAP  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NAT  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   AGF  2.1376e+02  2.9244e+01  3.3899e+01  3.5169e+01  6.7282e+01  5.5136e+02  7.0621e+01  1.7112e+02  2.8191e+01  6.1163e+01  7.0001e+01  1.9376e+02  1.2292e+02  1.2954e+02  4.9075e+01  1.6238e+02
   OIL  4.1764e+01  2.9777e+01  2.1764e+01  5.7434e+00  2.0962e-02  9.9965e+01  1.2690e+01  4.7131e+00  4.6938e-01  1.3047e+01  3.2448e+01  2.0600e+01  4.8411e+00  1.3192e+02  2.0533e+01  1.2789e+02
   GAS  9.9291e+01  2.4962e+01  4.2179e+01  9.5034e+00  1.4634e-01  8.9666e+01  1.8953e+01  6.4250e+00  1.3601e+00  8.2390e+00  2.9489e+01  3.5983e+01  1.4439e+01  6.0198e+01  2.6608e+01  1.1151e+02
   COL  2.1948e+01  1.7779e-03  1.5704e+00  8.6764e+00  6.6487e-03  1.8900e+02  2.7195e+00  3.8938e+00  5.1460e-02  4.7948e-02  1.2572e+00  4.6864e+00  1.6851e+01  7.4715e-01  1.0862e+01  2.4760e+01
   PTL  3.4914e+03  3.0799e+02  3.7214e+02  1.7066e+02  1.0237e+03  2.8355e+03  6.7678e+02  5.4862e+02  5.4755e+01  3.8016e+02  6.1111e+02  2.9578e+03  7.3376e+02  1.6156e+03  2.4683e+02  1.0017e+03
   MAN  1.8825e+03  2.0386e+02  2.2556e+02  1.4709e+02  7.7951e+02  3.5637e+03  6.2942e+02  4.4033e+02  6.4203e+01  1.8177e+02  2.1169e+02  2.1624e+03  5.5120e+02  4.6427e+02  1.9556e+02  3.3913e+02
   CHM  7.6253e+02  6.0318e+01  7.6497e+01  2.9901e+01  3.7605e+02  1.4538e+03  1.9912e+02  1.7942e+02  1.0355e+01  9.1063e+01  8.5539e+01  7.5043e+02  1.6004e+02  2.2793e+02  6.8850e+01  1.4989e+02
   CEM  1.3203e+02  1.7515e+01  1.1566e+01  1.5266e+01  5.2388e+01  5.6752e+02  8.9308e+01  5.0090e+01  1.9087e+01  2.4024e+01  2.9722e+01  1.8978e+02  6.9681e+01  6.0558e+01  2.2689e+01  5.6897e+01
   STL  1.5077e+02  2.4124e+01  2.2675e+01  2.4088e+01  1.7345e+02  8.8335e+02  4.5752e+01  9.8891e+01  3.7789e+00  5.6531e+01  4.4638e+01  2.1283e+02  1.1605e+02  8.4556e+01  5.0818e+01  1.5597e+02
   NFM  1.1593e+02  6.4087e+00  3.0709e+01  6.8868e+01  4.9045e+01  2.7444e+02  2.4775e+01  3.8230e+01  4.2718e+00  1.9408e+01  3.0669e+01  1.2677e+02  3.7265e+01  4.7086e+01  3.5679e+01  1.1827e+02
   ELC  1.7944e+03  1.3889e+02  1.3341e+02  2.1100e+02  4.3760e+02  2.7808e+03  3.0366e+02  6.7597e+02  6.0122e+01  3.8052e+01  1.8641e+02  1.1112e+03  6.5320e+02  6.6751e+02  2.6759e+02  1.0863e+03
   WND  1.3131e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  3.1554e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  8.2063e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  2.6548e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  1.5165e+03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  1.8606e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  1.0914e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  1.2850e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  6.3096e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  9.8854e+02  9.8402e+01  8.0646e+01  4.7870e+01  2.4788e+02  4.4657e+02  1.7114e+02  1.1149e+02  3.1762e+01  1.1494e+02  1.5559e+02  7.4841e+02  1.9548e+02  2.7939e+02  9.2640e+01  2.6860e+02
   TRA  5.1503e+02  7.3927e-01  3.3549e+01  5.5706e+01  2.3029e+01  8.4311e+01  7.2923e+01  6.9219e+00  4.2313e+00  1.8057e+01  2.8037e+01  1.9033e+02  2.8596e+01  3.4678e+01  2.3177e+01  4.1947e+01
   TRS  5.5978e+01  2.1864e+00  1.1128e+01  6.7828e+00  4.1118e+01  2.3133e+02  7.0411e+01  2.8538e+01  4.6338e+00  1.6006e+01  1.6885e+01  1.8882e+02  2.3843e+01  6.4185e+01  1.0552e+01  2.1863e+01
   OTS  2.2559e+03  3.1413e+01  2.0252e+02  2.0048e+02  6.3949e+02  2.1188e+03  3.1757e+02  2.4383e+02  4.9677e+01  1.0987e+02  1.8084e+02  1.8483e+03  4.0014e+02  4.2685e+02  1.8686e+02  4.2947e+02
   GOV  7.8947e+02  1.0735e+01  7.3362e+01  3.6795e+01  2.2974e+02  3.9789e+02  6.1140e+01  2.1486e+01  1.0750e+01  2.0639e+01  3.8608e+01  4.2405e+02  8.6556e+01  1.2003e+02  4.1517e+01  1.5913e+02
   INV  8.8540e+02  7.9771e+01  7.8603e+01  7.9427e+01  3.1095e+02  1.0630e+03  1.3896e+02  1.6871e+02  2.4666e+01  4.7840e+01  8.7078e+01  7.1996e+02  1.4266e+02  2.2896e+02  7.3772e+01  1.5338e+02
 AGF_I  1.8640e+01  4.6827e+00  4.7933e+00  1.3959e+00  2.0196e+01  2.7258e+01  9.8226e+00  1.6658e+00  3.1202e+00  1.2089e+00  6.0971e+00  7.6563e+01  1.0933e+01  1.7836e+01  4.0606e+00  7.8891e+00
 OIL_I  7.9463e+01  0.0000e+00  3.0453e+00  2.4672e+00  2.5067e+01  3.7397e+01  1.4640e+01  1.2770e+01  1.4765e+00  2.3433e+00  6.7730e+00  8.4544e+01  2.5205e+01  5.3105e+00  3.2204e+00  7.0530e-01
 GAS_I  3.0234e+01  1.1935e+00  6.2266e-01  2.1436e-02  1.3191e+01  6.4182e+00  2.8284e+00  0.0000e+00  0.0000e+00  2.0000e+00  2.6493e+00  3.3648e+01  1.7224e+01  5.1566e+00  9.9354e-03  3.5576e+00
 COL_I  8.1843e-01  1.3014e-01  4.5900e-01  2.5545e-02  9.8137e+00  9.7205e+00  1.0495e+00  1.3704e+00  3.0611e-01  9.2285e-01  3.6283e-01  1.3309e+01  3.5905e+00  2.9819e+00  1.1649e-01  2.1721e+00
 PTL_I  3.9225e+02  5.0272e+01  4.2293e+01  4.2396e+01  1.7328e+02  2.5630e+02  1.9311e+02  2.8576e+01  4.0087e+01  3.6933e+01  1.0456e+02  6.7156e+02  1.2833e+02  1.3640e+02  8.7114e+01  1.9247e+01
 MAN_I  9.1490e+02  8.5729e+01  1.3553e+02  8.3646e+01  2.8720e+02  6.3031e+02  2.9779e+02  4.2693e+01  2.7508e+01  2.5838e+01  9.2921e+01  1.3874e+03  2.2552e+02  2.3951e+02  8.6560e+01  8.0121e+01
 CHM_I  2.1459e+02  3.4765e+01  4.3051e+01  2.8015e+01  7.2578e+01  2.9320e+02  1.1204e+02  2.4121e+01  1.5054e+01  2.3264e+01  4.4846e+01  4.8858e+02  9.7643e+01  8.7224e+01  3.3565e+01  2.7483e+01
 CEM_I  4.0810e+01  3.6812e+00  6.7593e+00  5.6048e+00  1.3382e+01  2.5059e+01  1.3895e+01  1.8912e+00  2.8624e+00  1.1871e+00  4.8430e+00  6.1540e+01  1.4583e+01  1.7635e+01  6.9773e+00  6.2832e+00
 STL_I  5.5983e+01  7.1703e+00  1.1315e+01  5.8400e+00  1.5424e+01  1.0715e+02  4.6785e+01  8.7624e+00  3.8900e+00  1.2803e+00  1.0798e+01  1.5331e+02  3.4897e+01  6.3494e+01  1.0166e+01  1.2442e+01
 NFM_I  5.4175e+01  4.4808e+00  1.0580e+01  7.1605e+00  3.6090e+01  9.0073e+01  3.2835e+01  2.6163e+01  2.5932e+00  2.3837e+00  3.3986e+00  1.5393e+02  1.8112e+01  3.6706e+01  5.7686e+00  4.8035e+00
 ELC_I  8.7893e+00  0.0000e+00  7.2571e+00  2.0596e-01  0.0000e+00  4.7232e+00  1.4213e+00  6.4352e-01  1.3259e-01  1.3344e+01  3.9868e+00  7.1532e+01  3.2580e+01  3.1433e+00  9.6368e+00  1.5391e+01
 TRL_I  6.3934e+01  2.4014e+00  6.0309e+00  6.1460e+00  1.5792e+01  2.8965e+01  1.3212e+01  1.6487e+00  9.2604e-01  1.3412e+00  6.3484e+00  1.4112e+02  1.6190e+01  1.3085e+01  4.4211e+00  1.1287e+01
 TRA_I  4.3816e+01  4.0427e+00  8.8243e+00  8.7182e+00  2.4768e+01  2.1319e+01  9.2038e+00  7.7535e-01  4.9512e+00  2.8108e+00  8.9324e+00  1.1666e+02  9.9713e+00  1.0208e+01  5.2655e+00  3.8835e+00
 TRS_I  4.9052e+00  2.2706e-01  1.4780e+00  2.2762e+00  1.3333e+01  1.0335e+01  6.2984e+00  4.0011e+00  7.9715e-01  2.0687e+00  3.1721e+00  5.7733e+01  3.5559e+00  4.6621e+00  1.1698e+00  1.2565e+00
 OTS_I  5.9104e+01  4.0780e+00  1.2178e+01  7.0254e+00  3.3787e+01  5.1573e+01  2.3490e+01  5.1463e+00  1.6401e+00  4.1059e+00  8.2308e+00  2.0954e+02  2.6137e+01  1.6689e+01  7.8519e+00  9.6516e+00
 GOV_I  1.1611e+01  6.0836e-01  1.2262e+00  8.0584e-01  3.3632e+00  3.0938e+00  1.3956e+00  2.7938e-01  1.9213e-01  4.1873e-01  1.0025e+00  1.4362e+01  1.7312e+00  5.5038e+00  9.0550e-01  1.0526e+00
 INV_H  4.5104e+01
 TRL_H  1.5052e+02
 TRA_H  8.5493e+01
 TRS_H  3.2920e+02

    12         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   LAB  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CAP  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NAT  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   AGF  2.0981e+02  2.8764e+01  3.3577e+01  3.5000e+01  6.6513e+01  5.4393e+02  7.0224e+01  1.6923e+02  2.8123e+01  6.1177e+01  6.9718e+01  1.9191e+02  1.2123e+02  1.2926e+02  4.8650e+01  1.6172e+02
   OIL  4.1623e+01  2.9786e+01  2.1759e+01  5.7619e+00  2.0819e-02  1.0056e+02  1.2724e+01  4.7163e+00  4.7125e-01  1.3105e+01  3.2529e+01  2.0620e+01  4.8506e+00  1.3253e+02  2.0530e+01  1.2793e+02
   GAS  9.8595e+01  2.4938e+01  4.2207e+01  9.5102e+00  1.4535e-01  8.9255e+01  1.8983e+01  6.4371e+00  1.3564e+00  8.2423e+00  2.9505e+01  3.5990e+01  1.4404e+01  6.0253e+01  2.6688e+01  1.1139e+02
   COL  2.1632e+01  1.7621e-03  1.5702e+00  8.6941e+00  6.5983e-03  1.8929e+02  2.7222e+00  3.8933e+00  5.1602e-02  4.8282e-02  1.2594e+00  4.6842e+00  1.6856e+01  7.5036e-01  1.0847e+01  2.4837e+01
   PTL  3.4889e+03  3.0795e+02  3.7196e+02  1.7052e+02  1.0228e+03  2.8258e+03  6.7676e+02  5.4819e+02  5.4711e+01  3.8010e+02  6.1087e+02  2.9573e+03  7.3321e+02  1.6151e+03  2.4675e+02  9.9980e+02
   MAN  1.8486e+03  2.0159e+02  2.2337e+02  1.4608e+02  7.7277e+02  3.4867e+03  6.2418e+02  4.3262e+02  6.3604e+01  1.8196e+02  2.1042e+02  2.1494e+03  5.4495e+02  4.6196e+02  1.9365e+02  3.3450e+02
   CHM  7.4579e+02  5.9474e+01  7.5581e+01  2.9705e+01  3.7122e+02  1.4170e+03  1.9729e+02  1.7588e+02  1.0213e+01  9.1123e+01  8.4954e+01  7.4276e+02  1.5759e+02  2.2703e+02  6.8179e+01  1.4731e+02
   CEM  1.2932e+02  1.7266e+01  1.1440e+01  1.5139e+01  5.1707e+01  5.5142e+02  8.8314e+01  4.8952e+01  1.8773e+01  2.4072e+01  2.9515e+01  1.8756e+02  6.8617e+01  6.0244e+01  2.2451e+01  5.6033e+01
   STL  1.4738e+02  2.3767e+01  2.2445e+01  2.3886e+01  1.7109e+02  8.5957e+02  4.5298e+01  9.6737e+01  3.7355e+00  5.6662e+01  4.4344e+01  2.1060e+02  1.1401e+02  8.4144e+01  5.0266e+01  1.5316e+02
   NFM  1.1320e+02  6.3303e+00  3.0327e+01  6.8225e+01  4.8702e+01  2.6777e+02  2.4557e+01  3.7463e+01  4.2254e+00  1.9463e+01  3.0457e+01  1.2601e+02  3.6752e+01  4.6924e+01  3.5321e+01  1.1610e+02
   ELC  1.7318e+03  1.3878e+02  1.3272e+02  2.0952e+02  4.3540e+02  2.7538e+03  3.0298e+02  6.7040e+02  5.9960e+01  3.7987e+01  1.8577e+02  1.1082e+03  6.5135e+02  6.6607e+02  2.6684e+02  1.0836e+03
   WND  1.2779e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  3.0863e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  7.9965e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  2.5884e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  1.4787e+03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  1.8159e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  1.0650e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  1.2521e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  5.9851e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  9.6984e+02  9.6483e+01  7.9774e+01  4.7522e+01  2.4454e+02  4.3485e+02  1.6942e+02  1.0936e+02  3.1337e+01  1.1541e+02  1.5461e+02  7.3765e+02  1.9224e+02  2.7794e+02  9.1587e+01  2.6415e+02
   TRA  5.0447e+02  7.3009e-01  3.3183e+01  5.5322e+01  2.2735e+01  8.2244e+01  7.2256e+01  6.7896e+00  4.1741e+00  1.8128e+01  2.7848e+01  1.8747e+02  2.8095e+01  3.4511e+01  2.2913e+01  4.1225e+01
   TRS  5.4932e+01  2.1491e+00  1.1007e+01  6.7191e+00  4.0592e+01  2.2538e+02  6.9705e+01  2.7993e+01  4.5722e+00  1.6069e+01  1.6755e+01  1.8617e+02  2.3447e+01  6.3964e+01  1.0432e+01  2.1493e+01
   OTS  2.2074e+03  3.0986e+01  2.0046e+02  1.9904e+02  6.3290e+02  2.0691e+03  3.1459e+02  2.3912e+02  4.9075e+01  1.1002e+02  1.7964e+02  1.8333e+03  3.9522e+02  4.2444e+02  1.8501e+02  4.2221e+02
